Frame,Person,FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight
1949,0,927,104,114,113
1949,1,897,501,95,95
1949,1,297,100,137,137
1949,2,305,495,114,114
1951,1,897,501,95,95
1951,0,927,104,114,113
1951,1,305,127,114,113
1951,2,305,495,114,114
1953,0,927,104,114,113
1953,1,907,501,95,95
1953,1,297,100,137,137
1953,2,305,495,114,114
1955,0,927,104,114,113
1955,1,907,501,95,95
1955,2,305,495,114,114
1955,1,297,100,137,137
1957,0,927,104,114,113
1957,1,907,511,95,95
1957,1,305,115,114,114
1957,2,305,495,114,114
1959,0,927,104,114,113
1959,1,916,516,79,79
1959,1,305,104,114,113
1959,2,305,495,114,114
1961,0,927,104,114,113
1961,1,916,501,95,95
1961,1,305,104,114,113
1961,2,305,495,114,114
1963,0,927,115,114,114
1963,1,916,511,95,95
1963,2,305,495,114,114
1963,1,297,87,137,136
1965,0,927,104,114,113
1965,1,916,511,95,95
1965,2,305,495,114,114
1965,1,305,104,114,113
1967,0,927,104,114,113
1967,1,916,501,95,95
1967,2,305,495,114,114
1967,1,284,87,136,136
1969,0,927,104,114,113
1969,1,924,516,79,79
1969,2,305,495,114,114
1969,1,284,87,136,136
1971,0,927,104,114,113
1971,2,305,495,114,114
1971,1,907,501,95,95
1971,1,284,87,136,136
1973,0,927,104,114,113
1973,2,305,495,114,114
1973,1,897,501,95,95
1973,1,305,115,114,114
1975,0,927,104,114,113
1975,1,897,501,95,95
1975,2,305,495,114,114
1975,1,305,115,114,114
1977,0,927,104,114,113
1977,2,305,495,114,114
1977,1,305,115,114,114
1977,1,893,484,113,114
1979,0,927,104,114,113
1979,2,305,495,114,114
1979,1,305,115,114,114
1979,1,893,484,113,114
1981,0,927,115,114,114
1981,1,305,115,114,114
1981,2,305,495,114,114
1981,1,893,484,113,114
1983,0,906,100,136,137
1983,1,305,115,114,114
1983,2,305,495,114,114
1983,1,893,472,113,114
1985,0,906,100,136,137
1985,2,305,495,114,114
1985,11,305,115,114,114
1985,1,893,472,113,114
1987,0,906,100,136,137
1987,2,305,495,114,114
1987,1,916,500,79,79
1987,1,305,115,114,114
1989,0,906,100,136,137
1989,1,916,500,79,79
1989,2,305,495,114,114
1989,1,305,115,114,114
1991,0,906,100,136,137
1991,2,305,495,114,114
1991,1,916,500,79,79
1991,1,305,115,114,114
1993,0,906,100,136,137
1993,1,897,492,95,94
1993,2,305,495,114,114
1993,1,305,115,114,114
1995,0,906,100,136,137
1995,1,907,492,95,94
1995,2,305,495,114,114
1995,1,305,115,114,114
1997,0,906,100,136,137
1997,1,907,492,95,94
1997,1,305,115,114,114
1997,2,305,495,114,114
1999,0,906,100,136,137
1999,1,305,115,114,114
1999,1,907,492,95,94
1999,2,305,495,114,114
2001,0,906,100,136,137
2001,1,916,492,95,94
2001,1,305,115,114,114
2001,2,305,495,114,114
2003,0,906,100,136,137
2003,1,907,501,95,95
2003,1,305,115,114,114
2003,2,305,495,114,114
2005,0,906,100,136,137
2005,1,305,115,114,114
2005,1,907,501,95,95
2005,2,305,495,114,114
2007,0,906,100,136,137
2007,1,907,501,95,95
2007,1,305,127,114,113
2007,2,305,495,114,114
2009,0,906,100,136,137
2009,1,907,501,95,95
2009,1,284,114,136,137
2009,2,305,495,114,114
2011,0,916,115,114,114
2011,1,916,501,95,95
2011,1,305,127,114,113
2011,2,305,495,114,114
2013,1,916,501,95,95
2013,0,906,100,136,137
2013,1,305,127,114,113
2013,2,305,495,114,114
2015,1,926,501,95,95
2015,0,916,115,114,114
2015,1,305,127,114,113
2015,2,305,495,114,114
2017,0,916,104,114,113
2017,1,926,501,95,95
2017,1,305,127,114,113
2017,2,312,501,95,95
2019,0,927,115,114,114
2019,1,926,501,95,95
2019,1,305,127,114,113
2019,2,305,495,114,114
2021,0,927,104,114,113
2021,1,926,501,95,95
2021,1,305,127,114,113
2021,2,312,501,95,95
2023,0,927,104,114,113
2023,1,916,501,95,95
2023,1,305,127,114,113
2023,2,321,501,95,95
2025,0,906,100,136,137
2025,1,926,501,95,95
2025,1,305,127,114,113
2025,2,312,501,95,95
2027,0,906,100,136,137
2027,1,926,501,95,95
2027,1,305,127,114,113
2027,2,312,501,95,95
2029,0,916,104,114,113
2029,1,926,501,95,95
2029,1,305,127,114,113
2029,2,305,495,114,114
2031,0,916,104,114,113
2031,1,926,501,95,95
2031,1,284,114,136,137
2031,2,305,495,114,114
2033,0,906,100,136,137
2033,1,916,501,95,95
2033,1,297,100,137,137
2033,2,305,484,114,114
2035,1,926,501,95,95
2035,0,927,115,114,114
2035,1,297,100,137,137
2035,2,305,484,114,114
2037,1,926,501,95,95
2037,0,927,104,114,113
2037,1,305,127,114,113
2037,2,305,495,114,114
2039,0,927,104,114,113
2039,1,926,501,95,95
2039,1,305,127,114,113
2039,2,305,495,114,114
2041,0,927,104,114,113
2041,1,926,501,95,95
2041,1,297,100,137,137
2041,2,305,484,114,114
2043,0,927,104,114,113
2043,1,916,501,95,95
2043,1,297,100,137,137
2043,2,305,484,114,114
2045,0,927,104,114,113
2045,1,297,100,137,137
2045,1,916,501,95,95
2045,2,305,484,114,114
2047,0,927,104,114,113
2047,1,907,501,95,95
2047,1,297,100,137,137
2047,2,305,484,114,114
2049,0,927,104,114,113
2049,1,305,115,114,114
2049,1,907,501,95,95
2049,2,305,495,114,114
2051,0,906,100,136,137
2051,1,305,115,114,114
2051,1,904,495,114,114
2051,2,305,484,114,114
2053,0,906,100,136,137
2053,1,305,115,114,114
2053,1,907,501,95,95
2053,2,305,484,114,114
2055,0,927,104,114,113
2055,1,305,115,114,114
2055,1,904,495,114,114
2055,2,305,484,114,114
2057,0,927,104,114,113
2057,1,305,115,114,114
2057,1,904,495,114,114
2057,2,305,484,114,114
2059,0,927,104,114,113
2059,1,907,511,95,95
2059,1,305,115,114,114
2059,2,305,484,114,114
2061,0,927,104,114,113
2061,1,907,511,95,95
2061,1,305,115,114,114
2061,2,305,484,114,114
2063,0,927,104,114,113
2063,1,907,511,95,95
2063,1,305,115,114,114
2063,2,305,495,114,114
2065,0,927,104,114,113
2065,1,904,507,114,114
2065,1,305,115,114,114
2065,2,305,495,114,114
2067,0,927,104,114,113
2067,1,907,511,95,95
2067,1,297,100,137,137
2067,2,305,495,114,114
2069,0,927,104,114,113
2069,1,916,511,95,95
2069,1,297,100,137,137
2069,2,305,495,114,114
2071,0,927,104,114,113
2071,1,916,511,95,95
2071,1,305,127,114,113
2071,2,305,495,114,114
2073,0,927,104,114,113
2073,1,926,511,95,95
2073,1,305,127,114,113
2073,2,305,495,114,114
2075,0,927,104,114,113
2075,1,926,511,95,95
2075,1,305,127,114,113
2075,2,305,495,114,114
2077,0,927,104,114,113
2077,1,926,511,95,95
2077,1,305,127,114,113
2077,2,305,495,114,114
2079,0,927,104,114,113
2079,1,926,511,95,95
2079,1,305,127,114,113
2079,2,305,495,114,114
2081,0,927,115,114,114
2081,1,926,501,95,95
2081,1,305,127,114,113
2081,2,305,495,114,114
2083,0,927,115,114,114
2083,1,305,127,114,113
2083,1,904,484,114,114
2083,2,305,495,114,114
2085,0,927,115,114,114
2085,1,305,127,114,113
2085,1,904,484,114,114
2085,2,305,495,114,114
2087,0,927,115,114,114
2087,1,305,127,114,113
2087,1,916,501,95,95
2087,2,305,495,114,114
2089,0,927,115,114,114
2089,1,305,127,114,113
2089,1,916,501,95,95
2089,2,305,495,114,114
2091,0,927,104,114,113
2091,1,305,127,114,113
2091,1,907,501,95,95
2091,2,305,495,114,114
2093,0,927,104,114,113
2093,1,305,127,114,113
2093,1,932,508,79,79
2093,2,305,495,114,114
2095,0,927,104,114,113
2095,1,305,127,114,113
2095,1,924,508,79,79
2095,2,305,495,114,114
2097,0,927,104,114,113
2097,1,305,127,114,113
2097,1,932,500,79,79
2097,2,305,484,114,114
2099,0,927,104,114,113
2099,1,305,127,114,113
2099,1,932,500,79,79
2099,2,305,484,114,114
2101,0,927,104,114,113
2101,1,305,127,114,113
2101,1,926,492,95,94
2101,2,305,484,114,114
2103,0,927,115,114,114
2103,1,305,127,114,113
2103,1,926,492,95,94
2103,2,305,495,114,114
2105,0,927,104,114,113
2105,1,305,127,114,113
2105,2,305,484,114,114
2105,1,926,492,95,94
2107,0,927,104,114,113
2107,1,305,127,114,113
2107,2,305,484,114,114
2107,1,932,500,79,79
2109,0,927,104,114,113
2109,1,305,127,114,113
2109,2,305,484,114,114
2109,1,932,500,79,79
2111,0,927,104,114,113
2111,1,305,127,114,113
2111,2,312,501,95,95
2111,1,940,500,79,79
2113,0,927,104,114,113
2113,1,305,127,114,113
2113,2,305,495,114,114
2113,1,916,501,95,95
2115,0,927,115,114,114
2115,1,305,127,114,113
2115,1,916,501,95,95
2115,2,305,484,114,114
2117,0,927,115,114,114
2117,1,305,127,114,113
2117,2,305,484,114,114
2117,1,916,501,95,95
2119,0,927,104,114,113
2119,1,305,127,114,113
2119,1,926,492,95,94
2119,2,305,495,114,114
2121,0,916,104,114,113
2121,1,305,127,114,113
2121,2,305,495,114,114
2121,1,916,501,95,95
2123,0,916,104,114,113
2123,2,305,495,114,114
2123,1,305,127,114,113
2123,1,926,482,95,95
2125,0,916,104,114,113
2125,1,926,482,95,95
2125,1,305,127,114,113
2125,2,305,495,114,114
2127,0,916,104,114,113
2127,1,916,492,95,94
2127,1,297,100,137,137
2127,2,305,495,114,114
2129,0,916,104,114,113
2129,1,916,492,95,94
2129,1,297,100,137,137
2129,2,305,495,114,114
2131,0,916,104,114,113
2131,1,916,482,95,95
2131,1,305,127,114,113
2131,2,305,495,114,114
2133,0,916,104,114,113
2133,1,916,492,95,94
2133,1,305,127,114,113
2133,2,305,495,114,114
2135,0,916,104,114,113
2135,1,916,501,95,95
2135,1,297,100,137,137
2135,2,305,495,114,114
2137,0,916,104,114,113
2137,1,916,501,95,95
2137,1,297,100,137,137
2137,2,305,495,114,114
2139,0,916,104,114,113
2139,1,907,501,95,95
2139,1,305,115,114,114
2139,2,305,495,114,114
2141,0,916,104,114,113
2141,1,305,115,114,114
2141,1,907,501,95,95
2141,2,305,495,114,114
2143,0,927,104,114,113
2143,1,907,501,95,95
2143,1,305,115,114,114
2143,2,305,495,114,114
2145,0,927,104,114,113
2145,1,916,501,95,95
2145,1,305,127,114,113
2145,2,305,495,114,114
2147,0,927,115,114,114
2147,1,305,127,114,113
2147,1,907,501,95,95
2147,2,305,495,114,114
2149,0,916,104,114,113
2149,1,907,501,95,95
2149,1,305,127,114,113
2149,2,305,495,114,114
2151,0,927,115,114,114
2151,1,305,127,114,113
2151,1,907,501,95,95
2151,2,305,495,114,114
2153,0,927,115,114,114
2153,1,305,127,114,113
2153,1,916,492,95,94
2153,2,305,495,114,114
2155,0,927,115,114,114
2155,1,916,492,95,94
2155,1,305,127,114,113
2155,2,305,495,114,114
2157,0,927,115,114,114
2157,1,916,501,95,95
2157,1,305,115,114,114
2157,2,305,495,114,114
2159,0,916,104,114,113
2159,1,305,127,114,113
2159,1,926,492,95,94
2159,2,305,495,114,114
2161,0,927,104,114,113
2161,1,305,127,114,113
2161,1,926,492,95,94
2161,2,305,495,114,114
2163,0,916,104,114,113
2163,1,926,492,95,94
2163,1,305,127,114,113
2163,2,305,495,114,114
2165,0,916,104,114,113
2165,1,926,492,95,94
2165,1,305,127,114,113
2165,2,305,495,114,114
2167,1,926,492,95,94
2167,0,916,104,114,113
2167,1,305,127,114,113
2167,2,305,495,114,114
2169,1,926,492,95,94
2169,0,916,104,114,113
2169,1,305,127,114,113
2169,2,305,495,114,114
2171,1,916,492,95,94
2171,0,927,115,114,114
2171,1,305,127,114,113
2171,2,305,495,114,114
2173,1,916,492,95,94
2173,0,916,104,114,113
2173,2,305,495,114,114
2173,1,305,127,114,113
2175,0,916,104,114,113
2175,2,305,495,114,114
2175,1,305,127,114,113
2175,1,916,492,95,94
2177,0,927,115,114,114
2177,1,305,127,114,113
2177,2,305,495,114,114
2177,1,932,500,79,79
2179,0,927,115,114,114
2179,1,305,127,114,113
2179,2,305,484,114,114
2179,1,916,492,95,94
2181,0,927,115,114,114
2181,1,926,492,95,94
2181,2,305,484,114,114
2181,1,305,115,114,114
2183,0,927,115,114,114
2183,1,926,492,95,94
2183,2,305,484,114,114
2183,1,305,115,114,114
2185,0,927,115,114,114
2185,2,305,484,114,114
2185,1,305,127,114,113
2185,1,926,492,95,94
2187,0,927,115,114,114
2187,2,305,484,114,114
2187,1,305,115,114,114
2187,1,926,492,95,94
2189,0,927,115,114,114
2189,1,926,492,95,94
2189,1,305,115,114,114
2189,2,305,495,114,114
2191,0,927,115,114,114
2191,1,297,100,137,137
2191,1,916,501,95,95
2191,2,305,495,114,114
2193,0,927,115,114,114
2193,2,305,495,114,114
2193,1,297,100,137,137
2193,1,916,501,95,95
2195,2,294,495,113,114
2195,0,927,115,114,114
2195,1,916,501,95,95
2195,1,305,127,114,113
2197,0,927,104,114,113
2197,2,282,495,114,114
2197,1,916,501,95,95
2197,1,305,127,114,113
2199,0,927,104,114,113
2199,2,271,495,113,114
2199,1,916,501,95,95
2199,1,305,127,114,113
2201,0,927,104,114,113
2201,2,271,495,113,114
2201,1,916,501,95,95
2201,1,305,127,114,113
2203,0,916,104,114,113
2203,1,907,501,95,95
2203,2,282,495,114,114
2203,1,305,127,114,113
2205,0,916,104,114,113
2205,2,283,492,95,94
2205,1,907,501,95,95
2205,1,305,127,114,113
2207,0,916,104,114,113
2207,2,293,501,94,95
2207,1,916,501,95,95
2207,1,305,127,114,113
2209,2,293,501,94,95
2209,0,916,104,114,113
2209,1,916,501,95,95
2209,1,297,100,137,137
2211,0,916,104,114,113
2211,1,907,511,95,95
2211,2,294,495,113,114
2211,1,297,100,137,137
2213,2,294,495,113,114
2213,0,927,104,114,113
2213,1,907,501,95,95
2213,1,297,100,137,137
2215,0,927,104,114,113
2215,2,312,501,95,95
2215,1,907,511,95,95
2215,1,284,114,136,137
2217,0,927,104,114,113
2217,2,312,501,95,95
2217,1,907,511,95,95
2217,1,284,114,136,137
2219,0,916,104,114,113
2219,1,897,511,95,95
2219,1,297,100,137,137
2219,2,294,495,113,114
2221,0,916,104,114,113
2221,1,907,511,95,95
2221,1,297,100,137,137
2221,2,305,495,114,114
2223,0,916,104,114,113
2223,1,916,516,79,79
2223,1,284,114,136,137
2223,2,294,495,113,114
2225,0,916,104,114,113
2225,1,897,520,95,95
2225,1,284,114,136,137
2225,2,305,484,114,114
2227,0,927,104,114,113
2227,1,897,520,95,95
2227,1,284,114,136,137
2227,2,294,495,113,114
2229,0,906,100,136,137
2229,1,916,516,79,79
2229,1,284,114,136,137
2229,2,305,484,114,114
2231,0,906,100,136,137
2231,1,897,520,95,95
2231,1,284,114,136,137
2231,2,305,484,114,114
2233,0,906,100,136,137
2233,1,916,516,79,79
2233,1,297,100,137,137
2233,2,305,484,114,114
2235,0,906,100,136,137
2235,1,907,511,95,95
2235,1,297,100,137,137
2235,2,305,484,114,114
2237,0,906,100,136,137
2237,1,924,524,79,79
2237,1,297,100,137,137
2237,2,305,484,114,114
2239,0,906,100,136,137
2239,1,916,511,95,95
2239,1,297,100,137,137
2239,2,305,484,114,114
2241,0,906,100,136,137
2241,1,916,511,95,95
2241,1,297,100,137,137
2241,2,305,484,114,114
2243,1,916,511,95,95
2243,0,916,104,114,113
2243,2,305,484,114,114
2243,1,297,100,137,137
2245,1,916,511,95,95
2245,0,916,104,114,113
2245,1,297,100,137,137
2245,2,305,484,114,114
2247,1,916,511,95,95
2247,0,916,104,114,113
2247,2,305,484,114,114
2247,1,297,100,137,137
2249,0,916,104,114,113
2249,1,907,520,95,95
2249,2,305,484,114,114
2249,1,297,100,137,137
2251,0,916,104,114,113
2251,1,907,520,95,95
2251,2,305,484,114,114
2251,1,305,127,114,113
2253,0,916,104,114,113
2253,2,305,484,114,114
2253,1,907,520,95,95
2253,1,297,100,137,137
2255,0,916,104,114,113
2255,1,926,511,95,95
2255,2,305,484,114,114
2255,1,297,100,137,137
2257,2,305,484,114,114
2257,0,916,104,114,113
2257,1,904,507,114,114
2257,1,297,100,137,137
2259,0,916,104,114,113
2259,2,305,484,114,114
2259,1,305,115,114,114
2259,1,926,511,95,95
2261,0,916,104,114,113
2261,2,305,484,114,114
2261,1,305,127,114,113
2261,1,916,501,95,95
2263,2,305,484,114,114
2263,1,305,127,114,113
2263,0,916,104,114,113
2263,1,916,501,95,95
2265,0,916,104,114,113
2265,1,305,127,114,113
2265,2,305,495,114,114
2265,1,926,492,95,94
2267,0,916,104,114,113
2267,1,926,492,95,94
2267,1,305,127,114,113
2267,2,294,495,113,114
2269,1,926,492,95,94
2269,1,305,127,114,113
2269,0,916,104,114,113
2269,0,282,495,114,114
2271,1,926,492,95,94
2271,1,305,127,114,113
2271,0,906,100,136,137
2271,2,259,495,114,114
2273,1,926,492,95,94
2273,1,297,100,137,137
2273,0,906,100,136,137
2273,2,259,495,114,114
2275,0,916,104,114,113
2275,1,926,492,95,94
2275,1,297,100,137,137
2275,2,259,495,114,114
2277,0,916,104,114,113
2277,1,305,127,114,113
2277,1,926,492,95,94
2277,2,264,511,95,95
2279,0,927,104,114,113
2279,1,926,492,95,94
2279,1,305,127,114,113
2279,2,259,507,114,114
2281,0,927,104,114,113
2281,1,926,492,95,94
2281,1,305,127,114,113
2281,2,259,507,114,114
2283,0,927,104,114,113
2283,1,305,127,114,113
2283,1,926,492,95,94
2283,2,259,507,114,114
2285,0,927,92,114,114
2285,1,305,127,114,113
2285,1,926,492,95,94
2285,2,271,507,113,114
2287,0,927,92,114,114
2287,1,305,127,114,113
2287,1,916,501,95,95
2287,2,271,507,113,114
2289,0,927,104,114,113
2289,1,305,127,114,113
2289,1,916,495,114,114
2289,2,259,507,114,114
2291,0,920,87,136,136
2291,1,305,127,114,113
2291,1,916,495,114,114
2291,2,259,507,114,114
2293,0,920,87,136,136
2293,1,305,127,114,113
2293,1,932,500,79,79
2293,2,259,507,114,114
2295,0,920,87,136,136
2295,1,305,127,114,113
2295,1,916,495,114,114
2295,2,259,507,114,114
2297,0,920,87,136,136
2297,1,305,127,114,113
2297,1,916,501,95,95
2297,5,259,507,114,114
2299,0,920,87,136,136
2299,1,305,127,114,113
2299,1,926,492,95,94
2299,2,259,507,114,114
2301,0,920,87,136,136
2301,1,305,127,114,113
2301,1,916,501,95,95
2301,2,259,507,114,114
2303,0,920,87,136,136
2303,1,305,127,114,113
2303,1,916,501,95,95
2303,8,259,507,114,114
2305,0,927,104,114,113
2305,1,305,127,114,113
2305,1,926,511,95,95
2305,8,259,507,114,114
2307,0,927,104,114,113
2307,1,305,127,114,113
2307,1,916,501,95,95
2307,8,259,507,114,114
2309,0,916,104,114,113
2309,1,907,511,95,95
2309,1,305,127,114,113
2309,8,259,507,114,114
2311,0,916,104,114,113
2311,1,924,524,79,79
2311,1,305,127,114,113
2311,8,259,507,114,114
2313,0,916,104,114,113
2313,1,924,524,79,79
2313,1,305,127,114,113
2313,8,259,507,114,114
2315,0,916,104,114,113
2315,1,305,127,114,113
2315,1,904,507,114,114
2315,2,259,507,114,114
2317,0,916,104,114,113
2317,1,924,524,79,79
2317,1,305,127,114,113
2317,8,259,507,114,114
2319,0,916,104,114,113
2319,1,907,511,95,95
2319,1,305,127,114,113
2319,9,259,507,114,114
2321,0,916,104,114,113
2321,1,907,511,95,95
2321,1,305,127,114,113
2321,2,259,507,114,114
2323,0,916,104,114,113
2323,1,904,507,114,114
2323,1,305,127,114,113
2323,9,259,507,114,114
2325,0,916,104,114,113
2325,1,305,127,114,113
2325,1,904,507,114,114
2325,9,259,507,114,114
2327,0,916,104,114,113
2327,1,305,127,114,113
2327,1,916,507,114,114
2327,8,259,507,114,114
2329,0,916,104,114,113
2329,1,305,127,114,113
2329,1,926,511,95,95
2329,8,259,507,114,114
2331,0,916,104,114,113
2331,1,305,127,114,113
2331,1,936,511,95,95
2331,9,259,507,114,114
2333,0,916,104,114,113
2333,1,305,127,114,113
2333,1,936,511,95,95
2333,9,259,507,114,114
2335,0,916,104,114,113
2335,1,936,511,95,95
2335,1,305,127,114,113
2335,9,259,507,114,114
2337,0,916,104,114,113
2337,1,936,511,95,95
2337,1,305,127,114,113
2337,8,259,507,114,114
2339,0,916,104,114,113
2339,1,936,511,95,95
2339,1,305,127,114,113
2339,9,259,507,114,114
2341,0,916,104,114,113
2341,1,936,511,95,95
2341,1,305,127,114,113
2341,9,259,507,114,114
2343,0,916,104,114,113
2343,1,936,511,95,95
2343,1,305,127,114,113
2343,9,259,507,114,114
2345,0,916,104,114,113
2345,1,936,511,95,95
2345,1,305,127,114,113
2345,9,259,507,114,114
2347,0,916,104,114,113
2347,1,305,127,114,113
2347,1,936,511,95,95
2347,9,259,507,114,114
2349,0,916,104,114,113
2349,1,305,127,114,113
2349,1,926,511,95,95
2349,9,259,507,114,114
2351,0,916,104,114,113
2351,1,305,127,114,113
2351,1,926,511,95,95
2351,9,259,507,114,114
2353,0,916,104,114,113
2353,1,305,127,114,113
2353,1,926,511,95,95
2353,9,259,507,114,114
2355,0,916,104,114,113
2355,1,926,501,95,95
2355,1,305,127,114,113
2355,8,259,507,114,114
2357,0,916,104,114,113
2357,1,926,501,95,95
2357,1,305,127,114,113
2357,8,259,507,114,114
2359,0,916,104,114,113
2359,1,916,501,95,95
2359,1,305,127,114,113
2359,8,259,507,114,114
2361,0,916,104,114,113
2361,1,916,511,95,95
2361,1,305,127,114,113
2361,8,259,507,114,114
2363,0,916,104,114,113
2363,1,924,516,79,79
2363,1,305,127,114,113
2363,8,259,507,114,114
2365,0,916,104,114,113
2365,1,924,516,79,79
2365,1,305,127,114,113
2365,9,259,507,114,114
2367,0,916,104,114,113
2367,1,924,516,79,79
2367,1,305,127,114,113
2367,8,259,507,114,114
2369,0,916,104,114,113
2369,1,924,516,79,79
2369,1,305,127,114,113
2369,8,259,507,114,114
2371,0,916,104,114,113
2371,1,916,501,95,95
2371,1,305,127,114,113
2371,9,259,507,114,114
2373,0,916,104,114,113
2373,1,916,511,95,95
2373,1,305,127,114,113
2373,9,259,507,114,114
2375,0,916,104,114,113
2375,1,916,511,95,95
2375,1,305,127,114,113
2375,9,259,507,114,114
2377,0,916,104,114,113
2377,1,916,507,114,114
2377,1,297,114,137,137
2377,9,259,507,114,114
2379,0,916,104,114,113
2379,1,305,127,114,113
2379,1,926,501,95,95
2379,8,259,507,114,114
2381,0,916,104,114,113
2381,1,305,127,114,113
2381,1,916,511,95,95
2381,9,259,507,114,114
2383,0,916,104,114,113
2383,1,284,114,136,137
2383,1,916,501,95,95
2383,8,259,507,114,114
2385,0,916,104,114,113
2385,1,297,114,137,137
2385,1,916,501,95,95
2385,9,259,507,114,114
2387,0,916,104,114,113
2387,1,297,114,137,137
2387,1,916,501,95,95
2387,9,259,507,114,114
2389,0,916,104,114,113
2389,1,297,114,137,137
2389,1,916,501,95,95
2389,9,259,507,114,114
2391,0,916,104,114,113
2391,1,297,114,137,137
2391,1,916,501,95,95
2391,9,259,507,114,114
2393,0,916,104,114,113
2393,1,297,100,137,137
2393,1,926,501,95,95
2393,9,259,507,114,114
2395,0,916,104,114,113
2395,1,297,100,137,137
2395,1,932,508,79,79
2395,9,259,507,114,114
2397,0,916,104,114,113
2397,1,297,100,137,137
2397,1,932,508,79,79
2397,2,259,507,114,114
2399,0,916,104,114,113
2399,1,305,115,114,114
2399,1,932,508,79,79
2399,9,259,507,114,114
2401,0,916,104,114,113
2401,1,305,92,114,114
2401,1,924,508,79,79
2401,9,259,507,114,114
2403,0,916,104,114,113
2403,1,297,73,137,136
2403,1,926,492,95,94
2403,9,259,507,114,114
2405,0,916,104,114,113
2405,1,297,73,137,136
2405,1,904,495,114,114
2405,9,259,507,114,114
2407,0,916,104,114,113
2407,1,297,73,137,136
2407,1,904,495,114,114
2407,9,259,507,114,114
2409,0,916,104,114,113
2409,1,297,73,137,136
2409,1,904,484,114,114
2409,9,259,507,114,114
2411,0,916,104,114,113
2411,1,312,98,95,95
2411,1,926,492,95,94
2411,9,259,507,114,114
2413,0,916,104,114,113
2413,1,312,98,95,95
2413,1,924,500,79,79
2413,2,259,507,114,114
